,YEAR,STATE,EVENT_TYPE,TOTAL DEATHS,TOTAL INJURIES,TOTAL DAMAGES,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_ID,EVENT_ID
952,1962,CONNECTICUT,Tornado,1,45,2500000.0,,0.0,,F3,9.3,120,,,41.55,-73.12,41.57,-72.93,,9986192
953,1962,CONNECTICUT,Tornado,0,5,2500000.0,,0.0,,F3,2.3,120,,,41.57,-72.93,41.6,-72.88,,9986193
954,1962,ALABAMA,Tornado,0,10,250000.0,,0.0,,F3,2.3,250,,,33.75,-85.82,33.75,-85.78,,9975824
955,1962,NEBRASKA,Tornado,0,8,250000.0,,0.0,,F3,45.3,1760,,,42.88,-99.92,43.0,-99.03,,10072613
956,1962,FLORIDA,Tornado,1,30,2500000.0,,0.0,,F2,2.5,100,,,30.77,-86.6,,,,9987249
957,1962,FLORIDA,Tornado,17,100,2500000.0,,0.0,,F3,6.9,440,,,30.62,-87.1,30.67,-87.0,,9987256
958,1962,FLORIDA,Tornado,0,2,2500.0,,0.0,,F1,0.0,33,,,30.5,-87.33,,,,9987257
959,1962,FLORIDA,Tornado,0,2,25000.0,,0.0,,F1,0.0,33,,,30.5,-86.5,,,,9987258
960,1962,ARKANSAS,Tornado,0,2,25000.0,,0.0,,F2,2.0,417,,,33.2,-93.03,,,,9982528
961,1962,MISSISSIPPI,Tornado,1,5,250000.0,,0.0,,F2,26.7,1760,,,34.43,-90.4,34.78,-90.2,,10047098
962,1962,MISSISSIPPI,Tornado,0,2,2500.0,,0.0,,F1,0.0,33,,,32.35,-90.88,,,,10047072
963,1962,MASSACHUSETTS,Tornado,0,3,25000.0,,0.0,,F1,2.7,33,,,42.5,-70.9,42.5,-70.83,,10040386
964,1962,ARKANSAS,Tornado,0,2,25000.0,,0.0,,F2,0.5,300,,,36.02,-93.35,,,,9982518
965,1962,TEXAS,Tornado,0,8,2500000.0,,0.0,,F3,0.5,100,,,32.67,-95.5,,,,10121452
966,1962,INDIANA,Tornado,0,49,250000.0,,0.0,,F3,23.1,33,,,41.67,-86.52,41.7,-86.07,,10006105
967,1962,INDIANA,Tornado,0,5,25000.0,,0.0,,F2,0.0,33,,,40.78,-87.47,,,,10006109
968,1962,ILLINOIS,Tornado,0,10,250000.0,,0.0,,F2,0.5,100,,,41.6,-87.72,,,,10008118
969,1962,TEXAS,Tornado,0,2,0.0,,0.0,,F1,0.8,27,,,32.52,-97.43,,,,10120124
970,1962,IOWA,Tornado,0,5,250000.0,,0.0,,F2,0.0,200,,,41.87,-92.78,,,,10013251
971,1962,TEXAS,Tornado,0,13,2500000.0,,0.0,,F3,3.3,100,,,33.98,-98.5,34.0,-98.45,,10119004
972,1962,TEXAS,Tornado,0,2,0.0,,0.0,,F3,2.0,33,,,32.3,-99.55,,,,10120097
973,1962,OHIO,Tornado,4,20,2500000.0,,0.0,,F2,0.5,500,,,41.4,-81.8,,,,10083445
974,1962,VIRGINIA,Tornado,1,2,250.0,,0.0,,F2,0.0,33,,,37.67,-77.8,,,,10152007
975,1962,WYOMING,Tornado,0,4,25000.0,,0.0,,F2,52.0,100,,,43.23,-106.35,43.67,-105.5,,10160358
976,1962,LOUISIANA,Tornado,2,30,250000.0,,0.0,,F1,0.5,50,,,29.8,-93.33,,,,10032757
977,1962,KANSAS,Tornado,0,2,250.0,,0.0,,F1,0.0,33,,,37.98,-98.07,,,,10027965
978,1962,KANSAS,Tornado,0,2,250.0,,0.0,,F3,0.0,33,,,38.05,-98.18,,,,10027966
979,1962,KANSAS,Tornado,0,4,250000.0,,0.0,,F3,2.0,33,,,38.97,-95.7,,,,10028000
980,1962,TEXAS,Tornado,0,6,0.0,,0.0,,F1,0.8,17,,,30.1,-94.1,,,,10125590
981,1962,KANSAS,Tornado,0,3,250000.0,,0.0,,F4,11.0,667,,,39.52,-95.78,39.38,-95.67,,10028047
982,1962,KANSAS,Tornado,0,2,0.0,,0.0,,F2,0.0,33,,,38.15,-98.1,,,,10027963
983,1962,KANSAS,Tornado,0,3,250000.0,,0.0,,F3,2.7,50,,,38.42,-100.25,38.43,-100.2,,10029121
984,1962,TEXAS,Tornado,0,5,0.0,,0.0,,F1,1.0,17,,,32.42,-99.87,,,,10125563
985,1963,ALABAMA,Tornado,0,35,250000.0,,0.0,,F4,14.9,667,,,33.37,-86.97,33.48,-86.75,,9976939
986,1963,ALABAMA,Tornado,0,3,25000.0,,0.0,,F1,7.1,33,,,33.98,-85.48,34.07,-85.42,,9976941
987,1963,ALABAMA,Tornado,2,6,2500000.0,,0.0,,F4,28.0,880,,,33.9,-86.9,34.18,-86.55,,9976944
988,1963,ALABAMA,Tornado,1,3,2500000.0,,0.0,,F2,22.2,33,,,34.77,-87.17,34.88,-86.8,,9976948
989,1963,ALABAMA,Tornado,0,4,250000.0,,0.0,,F2,24.6,333,,,34.12,-88.02,34.25,-87.62,,9976951
990,1963,ALABAMA,Tornado,0,4,0.0,,0.0,,F3,2.7,100,,,32.93,-87.15,32.95,-87.12,,9976956
991,1963,ALABAMA,Tornado,0,4,25000.0,,0.0,,F2,0.0,33,,,33.5,-86.08,,,,9976964
992,1963,ALABAMA,Tornado,0,17,250000.0,,0.0,,F2,15.5,33,,,34.0,-88.13,34.17,-87.95,,9976968
993,1963,OKLAHOMA,Tornado,0,2,2500.0,,0.0,,F3,0.0,33,,,35.15,-96.67,,,,10096124
994,1963,OHIO,Tornado,0,9,25000.0,,0.0,,F1,0.0,33,,,39.9,-82.75,,,,10084284
995,1963,SOUTH CAROLINA,Tornado,3,12,2500000.0,,0.0,,F2,15.5,100,,,34.42,-79.37,34.47,-79.1,,10110317
996,1963,NEBRASKA,Tornado,1,8,25000.0,,0.0,,F3,4.9,300,,,40.38,-95.88,40.45,-95.83,,10072967
997,1963,FLORIDA,Tornado,0,2,250000.0,,0.0,,F2,1.0,27,,,26.98,-82.0,,,,9986439
998,1963,MISSOURI,Tornado,0,2,250000.0,,0.0,,F2,2.0,50,,,37.87,-90.55,,,,10063873
999,1963,NORTH CAROLINA,Tornado,0,2,250000.0,,0.0,,F2,8.9,50,,,35.7,-77.0,35.6,-77.1,,10074617
1000,1963,NORTH CAROLINA,Tornado,0,2,25000.0,,0.0,,F1,0.3,50,,,34.7,-76.53,,,,10074618
1001,1963,PENNSYLVANIA,Tornado,0,20,2500000.0,,0.0,,F3,8.4,100,,,41.42,-78.73,41.45,-78.57,,10114707
1002,1963,MISSISSIPPI,Tornado,2,5,0.0,,0.0,,F4,25.8,440,,,33.27,-89.43,33.5,-89.08,,10047114
1003,1963,MISSISSIPPI,Tornado,0,5,250000.0,,0.0,,F2,2.0,23,,,33.73,-88.43,,,,10047116
1004,1963,MISSISSIPPI,Tornado,5,10,250000.0,,0.0,,F3,5.7,440,,,34.42,-90.57,34.43,-90.47,,10047129
1005,1963,MISSISSIPPI,Tornado,3,20,250000.0,,0.0,,F4,4.7,1000,,,34.12,-88.72,34.15,-88.65,,10047131
1006,1963,MISSISSIPPI,Tornado,0,3,25000.0,,0.0,,F1,0.0,33,,,30.32,-88.58,,,,10047121
1007,1963,PENNSYLVANIA,Tornado,2,70,25000000.0,,0.0,,F3,0.0,33,,,40.32,-79.88,,,,10115617
1008,1963,FLORIDA,Tornado,0,2,250000.0,,0.0,,F2,0.0,30,,,27.9,-81.63,,,,9988396
1009,1963,MISSOURI,Tornado,1,3,25000.0,,0.0,,F2,1.3,50,,,37.12,-89.78,37.13,-89.77,,10063838
1010,1963,OKLAHOMA,Tornado,0,5,2500.0,,0.0,,F3,0.0,33,,,35.4,-97.32,,,,10096118
1011,1963,INDIANA,Tornado,2,0,2500.0,,0.0,,F1,0.0,33,,,38.53,-86.17,,,,10002761
1012,1963,INDIANA,Tornado,0,2,0.0,,0.0,,F4,16.1,110,,,41.13,-87.53,41.03,-87.25,,10002765
1013,1963,INDIANA,Tornado,0,2,0.0,,0.0,,F4,0.0,110,,,41.1,-86.9,41.08,-86.87,,10002769
1014,1963,IOWA,Tornado,0,2,25000.0,,0.0,,F2,2.0,33,,,42.77,-96.62,,,,10014382
1015,1963,TEXAS,Tornado,0,3,25000.0,,0.0,,F2,0.5,50,,,31.12,-97.73,,,,10118792
1016,1963,OKLAHOMA,Tornado,0,4,2500.0,,0.0,,F3,1.3,33,,,35.73,-97.43,35.73,-97.42,,10096107
1017,1963,GEORGIA,Tornado,0,5,250000.0,,0.0,,F2,24.9,100,,,32.92,-82.07,33.05,-81.67,,9994992
1018,1963,GEORGIA,Tornado,0,2,250000.0,,0.0,,F1,14.2,400,,,34.07,-85.42,34.17,-85.2,,9994380
1019,1963,GEORGIA,Tornado,1,4,2500000.0,,0.0,,F1,7.4,500,,,31.6,-85.05,31.63,-84.93,,9994370
1020,1963,GEORGIA,Tornado,0,2,25000.0,,0.0,,F2,0.5,30,,,32.63,-83.3,,,,9994372
1021,1963,INDIANA,Tornado,0,12,2500000.0,,0.0,,F2,7.9,250,,,38.62,-87.63,38.62,-87.48,,10002772
1022,1963,INDIANA,Tornado,0,20,2500000.0,,0.0,,F3,0.3,200,,,39.85,-86.03,,,,10002785
1023,1963,GEORGIA,Tornado,0,2,250000.0,,0.0,,F2,0.5,33,,,31.72,-83.25,,,,9994406
1024,1963,KENTUCKY,Tornado,0,4,25000.0,,0.0,,F1,0.0,33,,,38.97,-84.6,,,,10034836
1025,1963,KENTUCKY,Tornado,0,3,25000.0,,0.0,,F2,2.0,200,,,38.08,-84.67,,,,10034842
1026,1963,MISSISSIPPI,Tornado,0,2,25000.0,,0.0,,F4,14.3,440,,,33.17,-89.65,33.27,-89.43,,10047113
1027,1963,WISCONSIN,Tornado,0,13,250000.0,,0.0,,F3,9.6,33,,,43.3,-89.72,43.3,-89.52,,10146883
1028,1963,WISCONSIN,Tornado,0,13,250000.0,,0.0,,F3,9.6,33,,,43.3,-89.72,43.3,-89.52,,10146884
1029,1963,ILLINOIS,Tornado,1,50,2500000.0,,0.0,,F4,25.2,130,,,41.18,-88.1,41.13,-87.62,,10008142
1030,1963,ILLINOIS,Tornado,0,5,250000.0,,0.0,,F3,16.8,200,,,39.97,-88.47,40.0,-88.15,,10008163
1031,1963,LOUISIANA,Tornado,0,3,25000.0,,0.0,,F1,15.7,100,,,29.9,-90.0,29.97,-89.75,,10029677
1032,1963,INDIANA,Tornado,0,16,2500000.0,,0.0,,F4,16.2,110,,,41.12,-87.25,41.1,-86.93,,10002767
1033,1963,WISCONSIN,Tornado,0,13,250000.0,,0.0,,F3,9.6,33,,,43.3,-89.72,43.3,-89.52,,10146882
1034,1963,TENNESSEE,Tornado,0,3,250000.0,,0.0,,F2,3.3,150,,,35.18,-84.9,35.2,-84.85,,10126371
1035,1963,TENNESSEE,Tornado,0,6,250000.0,,0.0,,F2,14.7,200,,,35.0,-85.72,35.15,-85.53,,10126361
1036,1963,TENNESSEE,Tornado,0,4,2500000.0,,0.0,,F3,1.3,400,,,35.75,-86.93,35.77,-86.92,,10126351
1037,1963,TENNESSEE,Tornado,0,4,250000.0,,0.0,,F2,7.7,100,,,35.1,-87.73,35.12,-87.6,,10126358
1038,1963,TENNESSEE,Tornado,3,6,250000.0,,0.0,,F3,9.3,300,,,35.82,-89.22,35.83,-89.05,,10126376
1039,1963,ILLINOIS,Tornado,1,5,250000.0,,0.0,,F3,33.5,33,,,39.85,-89.85,39.85,-89.22,,10008157
1040,1963,ILLINOIS,Tornado,0,20,25000.0,,0.0,,F3,18.4,1600,,,39.8,-88.27,39.8,-87.92,,10008162
1041,1963,ILLINOIS,Tornado,0,20,25000.0,,0.0,,F3,20.2,1600,,,39.8,-87.92,39.8,-87.53,,10008164
1042,1963,ILLINOIS,Tornado,0,10,250000.0,,0.0,,F2,3.3,250,,,38.57,-87.67,38.62,-87.63,,10008153
1043,1963,KANSAS,Tornado,0,2,0.0,,0.0,,F2,0.0,33,,,37.57,-97.12,,,,10024735
1044,1964,IOWA,Tornado,0,2,2500000.0,,0.0,,F3,11.5,350,,,40.72,-95.35,40.83,-95.18,,10012198
1045,1964,ALABAMA,Tornado,10,6,250000.0,,0.0,,F4,3.3,100,,,33.32,-86.43,33.33,-86.38,,9978062
1046,1964,ALABAMA,Tornado,2,2,250000.0,,0.0,,F3,5.2,33,,,34.85,-87.38,34.9,-87.32,,9978066
1047,1964,ALABAMA,Tornado,0,7,250000.0,,0.0,,F3,5.4,267,,,34.17,-87.27,34.2,-87.18,,9978070
1048,1964,ALABAMA,Tornado,0,8,25000.0,,0.0,,F3,5.1,33,,,33.73,-85.42,33.73,-85.33,,9978092
1049,1964,ALABAMA,Tornado,0,2,2500.0,,0.0,,F2,0.0,33,,,31.8,-85.2,,,,9978109
1050,1964,ALABAMA,Tornado,0,3,25000.0,,0.0,,F2,2.0,100,,,30.5,-87.8,,,,9978116
1051,1964,NEW JERSEY,Tornado,0,5,250000.0,,0.0,,F1,24.6,200,,,39.88,-74.93,40.07,-74.53,,10079244
1052,1964,NEW JERSEY,Tornado,0,5,250000.0,,0.0,,F1,16.3,200,,,40.07,-74.53,40.17,-74.25,,10079245
1053,1964,OHIO,Tornado,0,7,250000.0,,0.0,,F2,0.0,33,,,40.93,-83.37,,,,10084302
1054,1964,KENTUCKY,Tornado,0,2,25000.0,,0.0,,F1,4.9,60,,,38.2,-84.7,38.23,-84.62,,10035946
1055,1964,MICHIGAN,Tornado,11,224,2500000.0,,0.0,,F4,3.3,833,,,42.67,-82.83,42.67,-82.75,,10040613
1056,1964,PENNSYLVANIA,Tornado,0,2,250000.0,,0.0,,F1,2.0,800,,,40.42,-76.48,,,,10114715
1057,1964,PENNSYLVANIA,Tornado,0,4,250000.0,,0.0,,F2,0.0,400,,,41.23,-80.23,,,,10114716
1058,1964,PENNSYLVANIA,Tornado,0,4,250000.0,,0.0,,F2,2.0,800,,,40.3,-79.55,,,,10114719
1059,1964,SOUTH CAROLINA,Tornado,0,2,2500.0,,0.0,,F2,1.0,67,,,32.8,-79.9,,,,10110551
1060,1964,NEW MEXICO,Tornado,1,8,250000.0,,0.0,,F3,3.0,33,,,36.53,-104.58,36.52,-104.53,,10079510
1061,1964,NORTH CAROLINA,Tornado,0,2,250000.0,,0.0,,F1,3.4,33,,,35.73,-77.33,35.78,-77.33,,10074663
1062,1964,MINNESOTA,Tornado,0,13,250000.0,,0.0,,F2,0.0,880,,,46.6,-95.98,46.63,-95.95,,10055491
1063,1964,ARIZONA,Tornado,2,9,25000.0,,0.0,,F2,0.0,33,,,32.2,-111.02,,,,9980571
1064,1964,SOUTH DAKOTA,Tornado,0,2,25000.0,,0.0,,F2,21.9,200,,,45.25,-99.78,45.57,-99.72,,10113690
1065,1964,NORTH DAKOTA,Tornado,0,11,0.0,,0.0,,F3,5.2,440,,,46.05,-96.6,46.13,-96.57,,10085896
1066,1964,TEXAS,Tornado,0,4,2500.0,,0.0,,F2,1.0,27,,,34.42,-101.97,,,,10122874
1067,1964,MICHIGAN,Tornado,0,2,25000.0,,0.0,,F3,0.0,33,,,42.0,-84.17,,,,10040648
1068,1964,ARKANSAS,Tornado,0,2,250000.0,,0.0,,F2,5.1,300,,,36.18,-90.38,36.23,-90.32,,9982567
1069,1964,MISSOURI,Tornado,0,2,25000.0,,0.0,,F2,11.5,100,,,36.03,-90.33,36.13,-90.17,,10063679
1070,1964,MINNESOTA,Tornado,0,2,250000.0,,0.0,,F1,8.6,100,,,45.3,-95.03,45.4,-94.92,,10055523
1071,1964,MICHIGAN,Tornado,0,3,250000.0,,0.0,,F1,7.8,33,,,42.4,-85.12,42.32,-85.0,,10040651
1072,1964,NEBRASKA,Tornado,0,11,25000.0,,0.0,,F4,11.3,33,,,41.4,-98.38,41.55,-98.28,,10069517
1073,1964,NEBRASKA,Tornado,0,7,25000.0,,0.0,,F2,24.0,33,,,41.12,-98.55,41.38,-98.25,,10069521
1074,1964,NEBRASKA,Tornado,2,20,2500000.0,,0.0,,F5,6.1,880,,,40.55,-98.37,40.6,-98.27,,10069526
1075,1964,NEBRASKA,Tornado,2,30,2500000.0,,0.0,,F5,19.4,880,,,40.85,-97.83,41.05,-97.57,,10069529
1076,1964,MISSOURI,Tornado,0,26,25000.0,,0.0,,F3,17.4,300,,,37.17,-90.52,37.25,-90.22,,10063901
1077,1964,MISSOURI,Tornado,1,10,2500000.0,,0.0,,F3,5.2,100,,,38.77,-94.28,38.83,-94.23,,10063922
1078,1964,MISSOURI,Tornado,1,3,250000.0,,0.0,,F2,10.7,100,,,38.57,-93.77,38.68,-93.63,,10063927
1079,1964,MINNESOTA,Tornado,0,13,250000.0,,0.0,,F3,6.2,200,,,45.63,-95.47,45.7,-95.37,,10055521
1080,1964,FLORIDA,Tornado,0,2,250000.0,,0.0,,F2,0.5,33,,,30.03,-84.38,,,,9986453
1081,1964,ARKANSAS,Tornado,0,3,2500.0,,0.0,,F1,14.6,150,,,36.4,-92.53,36.5,-92.3,,9983161
1082,1964,ARKANSAS,Tornado,0,2,250000.0,,0.0,,F1,0.0,33,,,35.55,-93.93,,,,9983139
1083,1964,IOWA,Tornado,0,2,250000.0,,0.0,,F4,15.8,100,,,42.92,-94.23,43.12,-94.07,,10013601
1084,1964,INDIANA,Tornado,0,2,250000.0,,0.0,,F2,3.4,100,,,41.45,-85.98,41.5,-85.98,,10003888
1085,1964,FLORIDA,Tornado,0,6,25000.0,,0.0,,F2,0.0,33,,,28.03,-82.12,,,,9988768
1086,1964,WISCONSIN,Tornado,0,2,2500.0,,0.0,,F2,2.0,33,,,43.8,-88.4,,,,10148879
1087,1964,TEXAS,Tornado,1,2,2500.0,,0.0,,F2,21.9,27,,,29.92,-95.38,29.7,-95.12,,10122449
1088,1964,TEXAS,Tornado,0,2,25000.0,,0.0,,F3,5.9,50,,,33.43,-95.85,33.5,-95.78,,10122462
1089,1964,TEXAS,Tornado,7,111,25000000.0,,0.0,,F5,4.7,500,,,33.9,-98.5,33.93,-98.43,,10122436
1090,1964,TEXAS,Tornado,0,3,2500.0,,0.0,,F1,0.5,67,,,31.7,-98.28,,,,10120285
1091,1964,LOUISIANA,Tornado,0,2,2500000.0,,0.0,,F3,18.3,500,,,32.43,-94.03,32.52,-93.73,,10029718
1092,1964,INDIANA,Tornado,0,2,25000.0,,0.0,,F1,2.3,50,,,38.35,-87.62,38.38,-87.58,,10003918
1093,1964,IOWA,Tornado,0,27,25000000.0,,0.0,,F2,7.1,200,,,42.52,-92.33,42.47,-92.2,,10011945
1094,1964,TEXAS,Tornado,0,6,250000.0,,0.0,,F2,0.2,33,,,29.7,-93.87,,,,10121432
1095,1964,ILLINOIS,Tornado,0,2,25000.0,,0.0,,F2,11.5,50,,,38.15,-88.7,38.23,-88.52,,10009918
1096,1964,IOWA,Tornado,0,2,250000.0,,0.0,,F2,4.7,200,,,42.33,-91.25,42.38,-91.17,,10014422
1097,1964,IOWA,Tornado,0,7,2500000.0,,0.0,,F3,4.1,300,,,42.52,-96.42,42.57,-96.35,,10014424
1098,1964,GEORGIA,Tornado,0,2,25000.0,,0.0,,F3,10.6,33,,,33.73,-85.33,33.73,-85.15,,9995781
1099,1964,IOWA,Tornado,1,28,2500000.0,,0.0,,F4,13.1,400,,,40.67,-95.23,40.83,-95.1,,10014406
1100,1964,KENTUCKY,Tornado,0,2,2500.0,,0.0,,F1,0.5,50,,,36.53,-88.9,,,,10034860
1101,1964,KENTUCKY,Tornado,0,8,250000.0,,0.0,,F4,4.9,250,,,36.7,-88.45,36.75,-88.38,,10034867
1102,1964,KENTUCKY,Tornado,3,16,250000.0,,0.0,,F4,13.6,250,,,36.75,-88.38,36.88,-88.2,,10034868
1103,1964,KENTUCKY,Tornado,0,5,250000.0,,0.0,,F3,7.2,880,,,36.67,-88.9,36.72,-88.78,,10034869
1104,1964,NORTH CAROLINA,Tornado,0,15,250000.0,,0.0,,F3,7.3,50,,,34.8,-79.43,34.87,-79.53,,10074659
1105,1964,VIRGINIA,Tornado,0,3,250000.0,,0.0,,F2,2.0,50,,,36.7,-79.88,,,,10152879
1106,1964,KANSAS,Tornado,0,3,2500000.0,,0.0,,F3,33.8,880,,,38.75,-95.48,39.2,-95.23,,10025200
1107,1964,KANSAS,Tornado,1,22,2500000.0,,0.0,,F3,8.4,440,,,39.23,-95.02,39.3,-94.88,,10025204
1108,1964,KANSAS,Tornado,3,9,250000.0,,0.0,,F4,19.4,880,,,38.12,-95.3,38.37,-95.13,,10025205
1109,1964,WISCONSIN,Tornado,0,2,250000.0,,0.0,,F2,9.7,200,,,44.12,-90.95,44.2,-90.78,,10147742
1110,1964,WISCONSIN,Tornado,0,2,25000.0,,0.0,,F2,0.0,13,,,45.42,-91.65,45.42,-91.63,,10148000
1111,1964,WISCONSIN,Tornado,0,2,2500.0,,0.0,,F2,3.3,33,,,45.22,-90.43,45.17,-90.38,,10148010
1112,1964,TENNESSEE,Tornado,0,6,25000.0,,0.0,,F2,0.8,33,,,35.37,-85.4,,,,10127504
1113,1964,TENNESSEE,Tornado,0,3,25000.0,,0.0,,F2,6.8,200,,,35.47,-89.67,35.55,-89.6,,10127477
1114,1964,TENNESSEE,Tornado,0,3,2500000.0,,0.0,,F3,13.8,300,,,35.05,-88.27,35.22,-88.13,,10127478
1115,1964,TENNESSEE,Tornado,0,4,2500000.0,,0.0,,F3,13.8,300,,,35.22,-88.13,35.38,-88.0,,10127479
1116,1964,ILLINOIS,Tornado,0,4,25000.0,,0.0,,F2,3.6,20,,,39.42,-89.58,39.43,-89.52,,10009925
1117,1964,GEORGIA,Tornado,0,3,250000.0,,0.0,,F2,5.4,300,,,31.52,-83.73,31.53,-83.65,,9995809
1118,1964,WISCONSIN,Tornado,0,14,250000.0,,0.0,,F2,0.5,100,,,44.4,-89.83,,,,10147973
1119,1964,WISCONSIN,Tornado,0,2,250000.0,,0.0,,F2,9.3,300,,,43.5,-90.67,43.55,-90.48,,10147981
1120,1964,WISCONSIN,Tornado,0,2,250000.0,,0.0,,F2,12.6,200,,,43.25,-91.07,43.42,-90.95,,10147745
1121,1964,WISCONSIN,Tornado,0,30,2500000.0,,0.0,,F4,2.2,50,,,43.38,-87.92,,,,10145787
1122,1964,WISCONSIN,Tornado,0,4,250000.0,,0.0,,F3,17.1,800,,,43.2,-90.63,43.3,-90.32,,10145792
1123,1964,WISCONSIN,Tornado,0,5,2500000.0,,0.0,,F2,16.6,63,,,44.12,-88.72,44.23,-88.42,,10147984
1124,1964,LOUISIANA,Tornado,22,165,2500000.0,,0.0,,F4,1.5,67,,,29.6,-90.37,,,,10030801
1125,1964,LOUISIANA,Tornado,0,3,2500000.0,,0.0,,F2,6.5,83,,,29.93,-90.22,29.97,-90.12,,10030802
1126,1964,LOUISIANA,Tornado,0,2,2500000.0,,0.0,,F2,7.7,83,,,29.97,-90.12,30.03,-90.02,,10030803
1127,1964,GEORGIA,Tornado,2,16,2500000.0,,0.0,,F3,18.9,600,,,32.9,-83.67,33.03,-83.38,,9995815
1128,1964,FLORIDA,Tornado,0,3,2500.0,,0.0,,F1,0.0,33,,,26.53,-80.07,,,,9988788
1129,1964,FLORIDA,Tornado,0,22,250000.0,,0.0,,F2,0.0,100,,,26.47,-80.07,,,,9988790
1130,1964,FLORIDA,Tornado,0,3,25000.0,,0.0,,F1,0.0,33,,,26.72,-80.07,,,,9988791
1131,1964,FLORIDA,Tornado,0,17,250000.0,,0.0,,F2,0.0,33,,,28.13,-80.63,,,,9988792
1132,1964,FLORIDA,Tornado,0,4,2500000.0,,0.0,,F3,12.8,67,,,30.4,-86.58,30.52,-86.42,,9988795
1133,1964,FLORIDA,Tornado,0,2,2500.0,,0.0,,F1,0.0,33,,,27.8,-82.75,,,,9988776
1134,1964,FLORIDA,Tornado,0,3,2500.0,,0.0,,F1,0.0,33,,,26.35,-80.08,,,,9988787
1135,1964,SOUTH DAKOTA,Tornado,0,10,2500000.0,,0.0,,F1,11.1,33,,,44.82,-98.93,44.97,-98.83,,10113691
1136,1964,TENNESSEE,Tornado,0,3,25000.0,,0.0,,F2,7.6,200,,,35.3,-89.7,35.4,-89.65,,10127476
1137,1964,KANSAS,Tornado,0,2,2500.0,,0.0,,F1,0.0,33,,,38.42,-97.05,,,,10025250
1138,1964,KANSAS,Tornado,0,2,0.0,,0.0,,F3,25.7,880,,,37.95,-98.88,38.27,-98.63,,10025244
