,YEAR,STATE,EVENT_TYPE,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_ID,EVENT_ID,TOTAL DEATHS,TOTAL INJURIES,TOTAL DAMAGES
0,1950,PENNSYLVANIA,Tornado,25000.0,0.0,,0.0,,2.0,12.9,33,,,40.58,-75.7,40.65,-75.47,,10104927,0,2,25000.0
1,1950,PENNSYLVANIA,Tornado,250000.0,0.0,,0.0,,3.0,4.7,100,,,40.2,-76.12,40.27,-76.07,,10104931,0,1,250000.0
2,1950,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,2.0,6.8,100,,,35.0,-96.25,35.07,-96.17,,10099490,0,6,250000.0
3,1950,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,3.0,9.4,400,,,34.88,-99.28,35.0,-99.2,,10096220,1,1,250000.0
4,1950,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,4.0,4.5,200,,,35.08,-96.4,35.13,-96.35,,10096223,5,32,250000.0
5,1950,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,2.0,4.3,33,,,36.12,-97.83,36.17,-97.78,,10096230,0,3,25000.0
6,1950,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,1.0,0.1,10,,,34.73,-88.27,,,,10049534,0,2,25000.0
7,1950,TEXAS,Tornado,0.0,0.0,,0.0,,2.0,4.7,133,,,26.88,-98.12,26.88,-98.05,,10120401,0,2,0.0
8,1950,TEXAS,Tornado,25000.0,0.0,,0.0,,3.0,12.0,1000,,,29.67,-95.05,29.83,-95.0,,10120403,1,12,25000.0
9,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,2.0,4.6,100,,,32.35,-95.2,32.42,-95.2,,10120404,0,5,250000.0
10,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,2.0,4.5,67,,,32.98,-94.63,33.0,-94.7,,10120405,0,6,250000.0
11,1950,TEXAS,Tornado,25000.0,0.0,,0.0,,2.0,8.0,833,,,33.33,-94.42,33.45,-94.42,,10120406,1,8,25000.0
12,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,1.0,7.7,100,,,31.8,-94.2,31.88,-94.12,,10120409,0,32,250000.0
13,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,3.0,1.9,50,,,31.8,-94.2,31.8,-94.18,,10120410,3,15,250000.0
14,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,4.0,1.3,233,,,32.42,-99.5,32.42,-99.48,,10120411,5,5,250000.0
15,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,2.0,1.9,50,,,36.4,-100.8,36.42,-100.77,,10120413,1,13,250000.0
16,1950,MISSISSIPPI,Tornado,0.0,0.0,,0.0,,3.0,2.0,50,,,33.08,-89.58,,,,10050384,2,1,0.0
17,1950,ARKANSAS,Tornado,25000.0,0.0,,0.0,,2.0,4.1,150,,,34.12,-93.07,34.17,-93.03,,9981925,0,3,25000.0
18,1950,MISSOURI,Tornado,2500000.0,0.0,,0.0,,3.0,6.2,150,,,38.77,-90.22,38.82,-90.12,,10063615,0,3,2500000.0
19,1950,MISSISSIPPI,Tornado,0.0,0.0,,0.0,,2.0,0.0,33,,,33.17,-90.55,,,,10049527,1,2,0.0
20,1950,MISSISSIPPI,Tornado,250000.0,0.0,,0.0,,2.0,9.0,50,,,32.28,-90.27,32.3,-90.12,,10049529,0,7,250000.0
21,1950,MISSISSIPPI,Tornado,250000.0,0.0,,0.0,,2.0,6.2,50,,,32.28,-90.27,32.3,-90.17,,10049530,0,6,250000.0
22,1950,OKLAHOMA,Tornado,2500.0,0.0,,0.0,,1.0,7.3,100,,,35.82,-99.12,35.87,-99.0,,10096233,0,1,2500.0
23,1950,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,2.0,1.0,33,,,36.45,-99.03,,,,10096235,0,2,25000.0
24,1950,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,2.0,0.0,33,,,34.6,-89.12,,,,10049525,3,2,25000.0
25,1950,NEBRASKA,Tornado,25000.0,0.0,,0.0,,2.0,8.8,467,,,40.38,-95.8,40.28,-95.68,,10073782,0,1,25000.0
26,1950,NEBRASKA,Tornado,25000.0,0.0,,0.0,,2.0,4.1,33,,,42.6,-97.88,42.65,-97.82,,10073784,0,101,25000.0
27,1950,NEBRASKA,Tornado,2500000.0,0.0,,0.0,,4.0,10.0,440,,,41.8,-96.6,41.73,-96.42,,10073786,0,33,2500000.0
28,1950,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,1.0,2.0,37,,,32.42,-89.13,,,,10047275,0,3,25000.0
29,1950,NORTH CAROLINA,Tornado,0.0,0.0,,0.0,,2.0,2.0,33,,,35.0,-80.68,,,,10077694,0,5,0.0
30,1950,NORTH CAROLINA,Tornado,250000.0,0.0,,0.0,,3.0,2.0,880,,,34.17,-78.6,,,,10077698,0,3,250000.0
31,1950,ARKANSAS,Tornado,2500.0,0.0,,0.0,,3.0,2.5,33,,,35.75,-91.22,,,,9983002,1,8,2500.0
32,1950,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,14.9,1760,,,34.98,-91.73,35.08,-91.5,,9983000,0,20,250000.0
33,1950,ARKANSAS,Tornado,0.0,0.0,,0.0,,2.0,5.4,833,,,35.1,-91.4,35.15,-91.33,,9983001,0,2,0.0
34,1950,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,5.7,200,,,36.15,-91.83,36.2,-91.75,,9982998,0,1,250000.0
35,1950,ARKANSAS,Tornado,250000.0,0.0,,0.0,,2.0,10.4,600,,,34.7,-92.35,34.8,-92.22,,9982999,0,7,250000.0
36,1950,ARKANSAS,Tornado,25000.0,0.0,,0.0,,2.0,3.6,200,,,34.4,-91.43,34.43,-91.38,,9983004,0,7,25000.0
37,1950,MINNESOTA,Tornado,2500.0,0.0,,0.0,,2.0,4.6,67,,,46.58,-96.33,46.52,-96.33,,10052051,0,4,2500.0
38,1950,IOWA,Tornado,0.0,0.0,,0.0,,3.0,5.6,300,,,41.98,-93.6,41.97,-93.48,,10017011,0,5,0.0
39,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,3.0,17.6,100,,,31.63,-93.65,31.83,-93.47,,10032625,5,25,250000.0
40,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,4.0,9.0,100,,,32.35,-93.77,32.47,-93.7,,10032626,9,40,250000.0
41,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,4.0,30.7,100,,,32.47,-93.7,32.85,-93.43,,10032628,9,37,250000.0
42,1950,LOUISIANA,Tornado,25000.0,0.0,,0.0,,1.0,2.0,33,,,30.45,-93.45,,,,10032634,0,2,25000.0
43,1950,OHIO,Tornado,25000.0,0.0,,0.0,,1.0,0.1,33,,,40.88,-84.58,,,,10086808,0,1,25000.0
44,1950,OHIO,Tornado,2500000.0,0.0,,0.0,,3.0,9.7,300,,,40.72,-84.08,40.83,-83.97,,10086810,0,30,2500000.0
45,1950,KANSAS,Tornado,250000.0,0.0,,0.0,,4.0,14.5,150,,,38.27,-98.92,38.45,-98.78,,10027580,0,1,250000.0
46,1950,KANSAS,Tornado,250000.0,0.0,,0.0,,3.0,3.3,440,,,39.62,-95.62,39.65,-95.57,,10027581,0,12,250000.0
47,1950,KANSAS,Tornado,25000.0,0.0,,0.0,,2.0,6.8,33,,,39.57,-98.3,39.63,-98.2,,10027584,0,1,25000.0
48,1950,TEXAS,Tornado,250000.0,0.0,,0.0,,3.0,23.9,67,,,30.18,-96.4,30.02,-96.05,,10120418,0,6,250000.0
49,1950,TEXAS,Tornado,2500000.0,0.0,,0.0,,1.0,23.7,33,,,29.9,-96.4,29.72,-96.07,,10120419,0,2,2500000.0
50,1950,COLORADO,Tornado,25000.0,0.0,,0.0,,2.0,0.0,33,,,40.73,-102.55,40.72,-102.52,,9991326,0,1,25000.0
51,1950,ARKANSAS,Tornado,2500.0,0.0,,0.0,,3.0,0.6,17,,,34.4,-94.37,,,,9981922,1,1,2500.0
52,1950,KANSAS,Tornado,25000.0,0.0,,0.0,,2.0,19.6,440,,,39.23,-98.95,39.23,-98.58,,10027585,0,2,25000.0
53,1950,CONNECTICUT,Tornado,250000.0,0.0,,0.0,,2.0,5.0,100,,,41.27,-73.5,,,,9986149,0,3,250000.0
54,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,2.0,12.2,100,,,32.8,-93.23,32.97,-93.17,,10032627,5,10,250000.0
55,1950,ALABAMA,Tornado,25000.0,0.0,,0.0,,3.0,14.0,100,,,30.67,-88.2,30.85,-88.1,,9979207,0,15,25000.0
56,1950,MISSOURI,Tornado,250000.0,0.0,,0.0,,2.0,2.3,300,,,37.6,-90.68,37.63,-90.65,,10063616,0,5,250000.0
57,1950,KANSAS,Tornado,25000.0,0.0,,0.0,,1.0,0.0,33,,,39.4,-97.65,,,,10027586,0,1,25000.0
58,1950,GEORGIA,Tornado,25000.0,0.0,,0.0,,1.0,3.3,7,,,33.85,-84.25,33.85,-84.2,,10001432,0,1,25000.0
59,1950,KANSAS,Tornado,250000.0,0.0,,0.0,,3.0,14.9,100,,,38.12,-96.82,38.33,-96.82,,10027591,0,2,250000.0
60,1950,KANSAS,Tornado,2500.0,0.0,,0.0,,2.0,3.6,77,,,37.27,-99.48,37.28,-99.42,,10027594,0,1,2500.0
61,1950,KANSAS,Tornado,250000.0,0.0,,0.0,,4.0,17.1,700,,,38.33,-97.92,38.33,-97.6,,10027597,1,5,250000.0
62,1950,WISCONSIN,Tornado,25000.0,0.0,,0.0,,2.0,5.1,17,,,44.83,-90.35,44.92,-90.32,,10146803,1,0,25000.0
63,1950,WISCONSIN,Tornado,250000.0,0.0,,0.0,,4.0,13.1,880,,,45.58,-89.58,45.67,-89.33,,10146804,2,12,250000.0
64,1950,ILLINOIS,Tornado,250000.0,0.0,,0.0,,3.0,3.6,130,,,39.1,-89.3,39.12,-89.23,,10009711,0,3,250000.0
65,1950,KANSAS,Tornado,25000.0,0.0,,0.0,,1.0,0.0,33,,,39.3,-96.92,,,,10028463,0,1,25000.0
66,1950,TENNESSEE,Tornado,2500.0,0.0,,0.0,,1.0,0.2,7,,,35.35,-89.77,,,,10126026,0,8,2500.0
67,1950,TENNESSEE,Tornado,25000.0,0.0,,0.0,,2.0,0.2,7,,,35.75,-89.48,,,,10126027,9,1,25000.0
68,1950,LOUISIANA,Tornado,25000.0,0.0,,0.0,,1.0,15.3,17,,,32.63,-91.28,32.73,-91.05,,10032637,0,2,25000.0
69,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,2.0,3.6,100,,,31.55,-92.9,31.57,-92.85,,10032642,0,7,250000.0
70,1950,LOUISIANA,Tornado,25000.0,0.0,,0.0,,1.0,1.0,100,,,31.38,-91.73,,,,10032644,0,2,25000.0
71,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,1.0,27.6,150,,,31.72,-92.83,32.0,-92.5,,10032646,0,1,250000.0
72,1950,LOUISIANA,Tornado,250000.0,0.0,,0.0,,2.0,2.0,100,,,31.55,-91.97,,,,10032647,1,5,250000.0
73,1950,LOUISIANA,Tornado,25000.0,0.0,,0.0,,1.0,1.0,27,,,32.1,-93.9,,,,10032649,0,13,25000.0
74,1950,ILLINOIS,Tornado,25000.0,0.0,,0.0,,2.0,11.5,50,,,39.0,-89.92,39.07,-89.72,,10009717,1,3,25000.0
75,1950,ILLINOIS,Tornado,2500000.0,0.0,,0.0,,3.0,13.3,200,,,38.8,-89.6,38.9,-89.38,,10009719,2,25,2500000.0
76,1951,PENNSYLVANIA,Tornado,25000.0,0.0,,0.0,,2.0,8.0,33,,,40.12,-79.12,40.05,-78.98,,10104934,0,1,25000.0
77,1951,NEW JERSEY,Tornado,25000.0,0.0,,0.0,,1.0,0.5,400,,,40.9,-74.6,,,,10082587,0,2,25000.0
78,1951,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,2.0,7.6,20,,,35.27,-98.18,35.37,-98.13,,10099493,0,5,25000.0
79,1951,MICHIGAN,Tornado,2500.0,0.0,,0.0,,1.0,0.5,10,,,42.75,-84.75,,,,10039191,0,1,2500.0
80,1951,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,1.0,5.7,33,,,36.45,-95.75,36.48,-95.65,,10099733,0,1,25000.0
81,1951,OKLAHOMA,Tornado,30.0,0.0,,0.0,,2.0,0.0,33,,,35.57,-95.27,,,,10099734,0,1,30.0
82,1951,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,1.0,5.9,200,,,35.8,-97.2,35.88,-97.17,,10099744,0,2,25000.0
83,1951,TEXAS,Tornado,250000.0,0.0,,0.0,,3.0,10.4,100,,,35.43,-101.18,35.32,-101.07,,10123406,0,12,250000.0
84,1951,TEXAS,Tornado,250000.0,0.0,,0.0,,1.0,4.9,20,,,32.45,-100.02,32.45,-99.93,,10123409,0,6,250000.0
85,1951,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,2.0,0.2,100,,,35.23,-97.72,,,,10099707,0,2,250000.0
86,1951,OKLAHOMA,Tornado,2500.0,0.0,,0.0,,2.0,3.6,33,,,36.53,-98.92,36.57,-98.87,,10099708,0,2,2500.0
87,1951,OKLAHOMA,Tornado,2500.0,0.0,,0.0,,1.0,0.8,200,,,36.33,-98.2,,,,10099713,0,2,2500.0
88,1951,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,2.0,5.4,100,,,34.12,-96.52,34.18,-96.47,,10099719,0,1,25000.0
89,1951,NEBRASKA,Tornado,0.0,0.0,,0.0,,2.0,19.7,33,,,41.9,-103.5,41.73,-103.18,,10073790,0,7,0.0
90,1951,NEBRASKA,Tornado,0.0,0.0,,0.0,,2.0,10.4,57,,,41.1,-103.05,41.22,-102.92,,10073793,0,1,0.0
91,1951,ARKANSAS,Tornado,25000.0,0.0,,0.0,,2.0,20.2,333,,,34.6,-92.02,34.73,-91.7,,9983006,0,3,25000.0
92,1951,ARKANSAS,Tornado,0.0,0.0,,0.0,,2.0,0.0,33,,,35.0,-93.5,,,,9983008,0,4,0.0
93,1951,CONNECTICUT,Tornado,250000.0,0.0,,0.0,,3.0,0.0,33,,,41.58,-72.5,,,,9986152,0,8,250000.0
94,1951,CONNECTICUT,Tornado,250000.0,0.0,,0.0,,2.0,43.9,100,,,41.62,-73.42,41.8,-72.6,,9986151,0,9,250000.0
95,1951,MISSISSIPPI,Tornado,2500.0,0.0,,0.0,,3.0,0.0,33,,,33.45,-88.87,,,,10047277,1,1,2500.0
96,1951,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,3.0,8.8,33,,,31.68,-89.25,31.8,-89.2,,10047279,2,10,25000.0
97,1951,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,3.0,24.7,33,,,31.8,-89.2,32.15,-89.12,,10047280,0,6,25000.0
98,1951,FLORIDA,Tornado,250000.0,0.0,,0.0,,1.0,0.0,33,,,29.85,-84.68,,,,9985761,3,0,250000.0
99,1951,ALABAMA,Tornado,25000.0,0.0,,0.0,,2.0,0.1,123,,,33.67,-87.7,,,,9979424,0,2,25000.0
100,1951,MICHIGAN,Tornado,0.0,0.0,,0.0,,2.0,2.3,440,,,43.78,-85.87,43.78,-85.8,,10039410,1,3,0.0
101,1951,KENTUCKY,Tornado,250000.0,0.0,,0.0,,3.0,2.0,33,,,37.02,-88.33,,,,10035924,1,11,250000.0
102,1951,ALABAMA,Tornado,2500.0,0.0,,0.0,,2.0,0.0,100,,,34.97,-86.43,,,,9979425,0,2,2500.0
103,1951,ALABAMA,Tornado,2500.0,0.0,,0.0,,2.0,0.0,150,,,34.2,-86.7,,,,9979426,0,2,2500.0
104,1951,ALABAMA,Tornado,2500.0,0.0,,0.0,,2.0,1.5,177,,,34.83,-87.8,,,,9979427,0,6,2500.0
105,1951,ALABAMA,Tornado,2500.0,0.0,,0.0,,2.0,1.5,33,,,34.08,-86.52,,,,9979428,0,1,2500.0
106,1951,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,4.0,52.6,330,,,44.88,-94.37,45.2,-93.38,,10052052,0,11,2500000.0
107,1951,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,4.0,0.0,330,,,45.2,-93.38,45.22,-93.35,,10052053,1,9,2500000.0
108,1951,MINNESOTA,Tornado,25000000.0,0.0,,0.0,,3.0,11.6,33,,,44.93,-93.5,44.88,-93.27,,10052055,5,40,25000000.0
109,1951,MISSOURI,Tornado,250000.0,0.0,,0.0,,2.0,0.1,100,,,37.15,-94.47,,,,10063623,0,1,250000.0
110,1951,MISSOURI,Tornado,25000.0,0.0,,0.0,,3.0,1.0,27,,,36.62,-89.75,,,,10063626,0,1,25000.0
111,1951,IOWA,Tornado,0.0,0.0,,0.0,,2.0,0.8,500,,,43.22,-93.8,,,,10017015,0,8,0.0
112,1951,IOWA,Tornado,0.0,0.0,,0.0,,1.0,0.0,33,,,43.18,-95.87,,,,10017016,0,2,0.0
113,1951,SOUTH DAKOTA,Tornado,0.0,0.0,,0.0,,2.0,0.0,33,,,45.37,-96.83,,,,10110747,0,1,0.0
114,1951,SOUTH DAKOTA,Tornado,0.0,0.0,,0.0,,2.0,1.0,33,,,44.9,-96.08,,,,10110748,0,4,0.0
115,1951,IOWA,Tornado,0.0,0.0,,0.0,,3.0,1.5,880,,,42.07,-92.92,,,,10017013,0,7,0.0
116,1951,OHIO,Tornado,2500000.0,0.0,,0.0,,2.0,15.2,33,,,41.0,-83.67,41.1,-83.4,,10086811,0,5,2500000.0
117,1951,TEXAS,Tornado,2500000.0,0.0,,0.0,,4.0,2.0,200,,,33.42,-98.75,,,,10120425,2,100,2500000.0
118,1951,TEXAS,Tornado,2500.0,0.0,,0.0,,1.0,0.5,20,,,33.37,-99.9,,,,10120426,1,0,2500.0
119,1951,KANSAS,Tornado,25000.0,0.0,,0.0,,,0.0,33,,,37.12,-101.62,,,,10025120,1,0,25000.0
120,1951,KANSAS,Tornado,25000.0,0.0,,0.0,,2.0,0.0,33,,,37.18,-101.35,,,,10025121,1,5,25000.0
121,1951,KANSAS,Tornado,2500000.0,0.0,,0.0,,4.0,0.8,300,,,39.03,-99.88,,,,10025122,5,100,2500000.0
122,1951,KANSAS,Tornado,2500.0,0.0,,0.0,,2.0,0.0,33,,,37.58,-101.33,,,,10028716,0,3,2500.0
123,1951,KANSAS,Tornado,25000.0,0.0,,0.0,,3.0,44.8,33,,,37.58,-101.37,37.03,-100.93,,10028722,0,3,25000.0
124,1951,INDIANA,Tornado,250000.0,0.0,,0.0,,2.0,3.0,400,,,39.78,-85.77,39.82,-85.72,,10004031,0,2,250000.0
125,1951,INDIANA,Tornado,2500000.0,0.0,,0.0,,3.0,2.7,1760,,,41.12,-86.48,41.12,-86.42,,10004032,0,2,2500000.0
126,1951,INDIANA,Tornado,2500000.0,0.0,,0.0,,3.0,2.7,1760,,,41.12,-86.42,41.12,-86.35,,10004033,0,2,2500000.0
127,1951,COLORADO,Tornado,25000.0,0.0,,0.0,,2.0,4.7,217,,,38.73,-103.58,38.77,-103.5,,9991332,0,1,25000.0
128,1951,COLORADO,Tornado,0.0,0.0,,0.0,,1.0,20.2,33,,,40.85,-102.5,40.58,-102.33,,9991335,0,1,0.0
129,1951,WEST VIRGINIA,Tornado,0.0,0.0,,0.0,,1.0,0.0,250,,,39.13,-81.7,39.13,-81.7,,10147654,0,1,0.0
130,1951,WISCONSIN,Tornado,250000.0,0.0,,0.0,,3.0,21.1,200,,,44.68,-92.03,44.92,-91.75,,10146810,0,1,250000.0
131,1951,WISCONSIN,Tornado,250000.0,0.0,,0.0,,4.0,22.3,100,,,44.37,-89.22,44.47,-88.78,,10146812,6,3,250000.0
132,1951,WISCONSIN,Tornado,250000.0,0.0,,0.0,,4.0,9.0,100,,,43.47,-89.25,43.53,-89.08,,10146813,1,9,250000.0
133,1951,KANSAS,Tornado,2500.0,0.0,,0.0,,3.0,0.0,33,,,39.78,-101.33,,,,10028697,0,4,2500.0
134,1951,KANSAS,Tornado,250000.0,0.0,,0.0,,3.0,4.1,440,,,39.27,-97.18,39.32,-97.13,,10028704,1,0,250000.0
135,1951,LOUISIANA,Tornado,250000.0,0.0,,0.0,,3.0,9.5,317,,,31.3,-92.47,31.43,-92.43,,10032651,0,11,250000.0
136,1951,LOUISIANA,Tornado,25000.0,0.0,,0.0,,0.0,1.0,33,,,31.72,-92.25,,,,10032655,0,2,25000.0
137,1951,LOUISIANA,Tornado,25000.0,0.0,,0.0,,0.0,1.0,33,,,32.33,-92.32,,,,10032656,0,1,25000.0
138,1951,VIRGINIA,Tornado,250000.0,0.0,,0.0,,2.0,4.1,350,,,37.55,-77.48,37.6,-77.43,,10153061,0,12,250000.0
139,1951,ILLINOIS,Tornado,2500000.0,0.0,,0.0,,3.0,9.6,300,,,39.95,-89.17,39.95,-88.98,,10009721,0,35,2500000.0
140,1951,ILLINOIS,Tornado,2500000.0,0.0,,0.0,,3.0,18.2,200,,,40.27,-89.47,40.27,-89.12,,10009722,1,15,2500000.0
141,1951,ILLINOIS,Tornado,250000.0,0.0,,0.0,,2.0,7.1,250,,,37.9,-89.53,37.97,-89.43,,10009724,0,7,250000.0
142,1951,ILLINOIS,Tornado,250000.0,0.0,,0.0,,3.0,21.9,150,,,41.33,-89.18,41.65,-89.12,,10009725,1,1,250000.0
143,1952,PENNSYLVANIA,Tornado,2500000.0,0.0,,0.0,,3.0,17.5,33,,,39.8,-76.98,39.95,-76.72,,10104938,0,4,2500000.0
144,1952,PENNSYLVANIA,Tornado,250000.0,0.0,,0.0,,0.0,0.0,33,,,40.23,-76.8,,,,10104939,0,6,250000.0
145,1952,PENNSYLVANIA,Tornado,25000.0,0.0,,0.0,,2.0,0.0,33,,,40.62,-77.57,,,,10104942,0,4,25000.0
146,1952,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,2.0,0.3,150,,,34.62,-98.42,,,,10099761,0,1,250000.0
147,1952,OKLAHOMA,Tornado,2500.0,0.0,,0.0,,2.0,0.0,33,,,34.38,-99.0,,,,10099767,0,1,2500.0
148,1952,TEXAS,Tornado,250000.0,0.0,,0.0,,3.0,0.5,100,,,31.45,-100.47,,,,10121789,0,6,250000.0
149,1952,TEXAS,Tornado,2500.0,0.0,,0.0,,0.0,0.5,33,,,32.22,-95.62,,,,10121790,0,1,2500.0
150,1952,TEXAS,Tornado,2500.0,0.0,,0.0,,1.0,7.1,50,,,31.45,-100.48,31.45,-100.37,,10121791,0,1,2500.0
151,1952,TEXAS,Tornado,25000.0,0.0,,0.0,,2.0,13.3,100,,,30.9,-95.3,30.95,-95.08,,10121794,0,4,25000.0
152,1952,TEXAS,Tornado,25000.0,0.0,,0.0,,2.0,4.9,200,,,33.6,-96.7,33.63,-96.63,,10123416,0,1,25000.0
153,1952,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,1.0,0.0,33,,,33.85,-88.47,,,,10047286,0,1,25000.0
154,1952,MISSISSIPPI,Tornado,0.0,0.0,,0.0,,1.0,0.0,33,,,30.42,-89.48,,,,10047287,0,2,0.0
155,1952,MISSISSIPPI,Tornado,2500.0,0.0,,0.0,,,0.0,20,,,32.47,-90.12,,,,10047288,0,1,2500.0
156,1952,MISSISSIPPI,Tornado,250000.0,0.0,,0.0,,4.0,10.9,100,,,34.87,-89.68,35.0,-89.58,,10047289,9,24,250000.0
157,1952,NORTH DAKOTA,Tornado,25000.0,0.0,,0.0,,3.0,1.7,33,,,47.4,-99.55,,,,10089661,0,1,25000.0
158,1952,MONTANA,Tornado,250000.0,0.0,,0.0,,3.0,9.1,33,,,46.97,-104.25,47.0,-104.05,,10072247,1,2,250000.0
159,1952,NORTH DAKOTA,Tornado,250000.0,0.0,,0.0,,4.0,19.8,150,,,47.05,-100.5,47.15,-100.1,,10089665,1,25,250000.0
160,1952,NORTH DAKOTA,Tornado,250000.0,0.0,,0.0,,4.0,28.2,150,,,47.15,-100.1,47.2,-99.5,,10089666,0,1,250000.0
161,1952,NEBRASKA,Tornado,0.0,0.0,,0.0,,3.0,41.1,1300,,,41.35,-97.17,41.25,-96.38,,10073805,0,1,0.0
162,1952,NEBRASKA,Tornado,250000.0,0.0,,0.0,,4.0,19.4,110,,,41.22,-96.58,41.02,-96.32,,10073806,0,20,250000.0
163,1952,ARKANSAS,Tornado,0.0,0.0,,0.0,,2.0,0.3,33,,,35.95,-90.15,,,,9983011,0,5,0.0
164,1952,ARKANSAS,Tornado,25000.0,0.0,,0.0,,4.0,13.0,833,,,34.02,-94.02,34.22,-93.97,,9983013,7,9,25000.0
165,1952,ARKANSAS,Tornado,2500000.0,0.0,,0.0,,4.0,14.6,1760,,,35.22,-91.7,35.37,-91.52,,9983015,50,325,2500000.0
166,1952,ARKANSAS,Tornado,25000.0,0.0,,0.0,,2.0,0.0,33,,,34.95,-92.42,,,,9983016,0,6,25000.0
167,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,16.2,33,,,34.53,-91.8,34.73,-91.65,,9983017,9,9,250000.0
168,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,4.0,7.6,33,,,34.9,-91.85,34.8,-91.8,,9983018,2,6,250000.0
169,1952,ARKANSAS,Tornado,2500.0,0.0,,0.0,,,0.0,417,,,34.72,-91.57,,,,9983019,1,5,2500.0
170,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,2.0,13.3,417,,,34.8,-91.8,34.98,-91.73,,9983020,5,15,250000.0
171,1952,ARKANSAS,Tornado,2500000.0,0.0,,0.0,,4.0,13.1,880,,,35.0,-91.25,35.13,-91.08,,9983022,29,180,2500000.0
172,1952,ARKANSAS,Tornado,2500.0,0.0,,0.0,,3.0,9.6,440,,,35.47,-91.2,35.53,-91.05,,9983023,0,6,2500.0
173,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,4.0,0.0,880,,,35.42,-91.0,,,,9983025,4,5,250000.0
174,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,12.1,417,,,35.6,-90.72,35.67,-90.52,,9983026,2,39,250000.0
175,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,9.4,200,,,35.53,-90.42,35.62,-90.28,,9983027,1,5,250000.0
176,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,39.7,880,,,35.67,-90.52,35.95,-89.9,,9983028,1,57,250000.0
177,1952,ARKANSAS,Tornado,250000.0,0.0,,0.0,,3.0,39.7,880,,,35.67,-90.52,35.95,-89.9,,9983029,1,57,250000.0
178,1952,FLORIDA,Tornado,25000.0,0.0,,0.0,,1.0,0.5,17,,,30.47,-85.25,,,,9985769,0,3,25000.0
179,1952,FLORIDA,Tornado,25000.0,0.0,,0.0,,2.0,1.5,73,,,30.17,-85.7,,,,9985771,0,4,25000.0
180,1952,NORTH CAROLINA,Tornado,0.0,0.0,,0.0,,2.0,0.0,33,,,36.1,-77.25,,,,10077704,0,6,0.0
181,1952,NORTH CAROLINA,Tornado,0.0,0.0,,0.0,,2.0,1.5,33,,,35.47,-76.38,,,,10077705,0,2,0.0
182,1952,MISSOURI,Tornado,250000.0,0.0,,0.0,,2.0,1.3,440,,,38.9,-94.27,38.93,-94.23,,10063634,0,1,250000.0
183,1952,MISSOURI,Tornado,25000000.0,0.0,,0.0,,2.0,1.3,300,,,38.68,-93.27,38.7,-93.23,,10063636,1,13,25000000.0
184,1952,MISSOURI,Tornado,25000.0,0.0,,0.0,,3.0,21.6,600,,,40.45,-95.07,40.57,-94.68,,10063637,0,2,25000.0
